Age,Occupation,Purchase_1,Purchase_2,Purchase_3,Purchase_4,Purchase_5
34,7,3563,6823,754,12268,10813
52,4,3344,477,1177,24546,14852
47,2,4459,1034,2478,16071,1070
40,17,2812,5008,342,14498,4924
41,19,741,3615,227,15756,12259
37,7,4516,1465,1879,13131,10259
41,20,1358,8699,443,15924,2081
45,9,1612,9614,2333,9962,9756
22,15,1278,6055,2244,13756,3158
34,8,828,6527,1633,6148,914
64,10,1022,2070,309,1410,1266
41,6,4854,8152,1348,8441,2175
52,11,3098,6293,701,19236,5739
44,10,3410,8118,1010,1080,12990
39,1,4351,1234,677,22215,12128
36,9,1154,5076,1252,15281,9157
39,13,4030,9138,2416,9742,13319
47,17,4950,1771,154,19692,5376
29,3,4701,8092,1833,16693,6387
47,2,3012,4725,203,9105,3232
34,12,4508,4529,459,3321,2325
35,3,2756,4377,2072,21395,11630
47,19,1786,5285,827,21634,6209
26,19,548,9555,1077,17416,12183
35,19,3095,6770,84,12879,1258
46,15,4117,4637,320,11155,8738
46,7,1634,9693,2135,18540,1813
43,4,537,5482,1476,17733,14214
35,11,3519,8863,2274,20890,3084
65,12,1009,1247,2206,14156,3455
45,3,4519,3965,738,20007,10686
40,9,3305,8711,1955,19414,1199
48,19,8,4044,1927,16284,12082
38,7,1545,7266,2106,12513,14062
36,5,4617,6847,436,23471,6095
46,4,479,9656,226,296,12182
32,3,686,3797,13,13412,801
63,2,1658,3789,562,16406,9243
44,7,1850,9340,965,23441,9754
45,9,2548,3970,2437,21480,1724
38,1,3300,9321,999,1746,12268
59,6,4456,4338,176,10993,1159
48,12,3167,5389,575,3613,14649
41,17,4409,9892,2068,15735,8067
39,9,3262,1434,250,17522,2570
47,9,3782,2025,827,14383,1662
42,5,4315,2224,1907,1229,1416
31,12,1882,5691,1035,2230,5473
21,5,3765,7053,1167,13128,5399
58,15,3234,1053,610,4574,13135
44,11,4415,2267,1069,1936,4702
30,6,589,7136,2125,11552,9762
36,9,4937,8282,610,15324,4119
44,11,951,3482,36,9331,14970
45,20,811,7124,1618,6709,12110
47,11,285,4284,241,23481,13223
43,15,2916,7231,1582,4878,1840
49,13,1462,4456,1323,12267,3644
41,15,4358,1144,2153,4114,4912
46,6,85,7846,2227,11745,4007
49,9,4267,6645,492,13179,9661
39,12,4741,8246,94,4239,8617
35,20,2997,7913,1617,102,4664
42,1,2794,5705,427,19778,8122
52,2,3231,6103,1947,15798,866
43,9,1253,2397,1855,10699,9718
59,15,4133,2250,2153,22214,7419
38,3,452,9772,98,3864,11995
56,18,3230,7545,2029,6102,11029
38,2,564,1358,2287,3598,7947
36,12,380,7702,2235,11410,4913
48,17,4402,8766,2449,20628,14707
53,6,4503,7201,1074,21823,10084
45,2,708,9649,2265,16778,8619
29,1,1715,7340,108,19139,14594
34,18,4810,3582,1983,19055,8866
48,5,1355,76,237,7464,6549
36,9,3614,1937,732,15324,644
36,8,1289,8721,392,23372,181
37,14,2534,671,1575,873,10010
46,4,2052,8998,1990,8341,14020
46,10,2784,5194,1946,7238,6734
48,11,2101,2759,1123,2560,8818
44,10,3176,4222,999,18045,12479
23,10,137,8986,1032,20942,268
50,13,4190,3237,967,1228,5136
36,15,3329,8657,2148,7831,12967
65,20,495,4957,792,15899,4085
49,2,1136,8187,2150,636,281
45,15,3503,4514,2036,4736,14326
35,15,2588,9228,328,780,7876
41,14,2373,7951,966,7904,14505
39,3,2348,3681,1691,9721,13094
31,2,4796,7738,573,24264,5297
42,1,4664,8569,271,13837,14814
38,4,2831,3161,1798,12796,14211
49,4,3587,5105,636,21878,81
39,7,3409,6279,1657,7258,7875
31,20,786,6132,1092,15498,1269
34,1,4200,8889,1217,11944,11196
55,9,4131,8672,1692,15926,12138
43,13,3712,8376,1597,24747,5165
47,15,3948,4221,2340,10144,4219
32,7,3788,8446,250,17718,3420
47,6,3564,5971,1014,22165,8162
52,2,4793,3324,1345,18999,14580
60,15,3683,9271,250,15652,2569
35,3,2837,2701,74,11960,4545
46,14,4496,6672,94,15519,6110
28,16,4154,3940,351,9475,2824
33,15,3635,2008,438,6750,7300
52,2,1468,6680,443,15537,7343
29,2,2711,6016,1407,20844,13732
38,1,1405,1576,1445,22691,14371
38,12,4357,3145,114,4411,11558
53,15,3913,8764,1362,3059,7114
30,20,4690,1388,259,7819,10372
40,4,79,507,95,9119,8489
44,12,1990,8364,1039,24036,10113
34,11,3017,3922,803,2373,14469
46,5,3141,7805,2269,10631,1999
46,3,303,7880,727,8597,12673
22,16,3185,2497,755,301,7156
44,10,1163,258,1990,11562,2417
48,12,2364,1019,1809,21852,9210
36,10,2500,8714,634,6630,12603
48,19,865,7033,528,5051,3065
46,12,4035,8089,2416,20913,6355
46,13,1835,9641,715,12118,13474
40,1,3943,6902,2483,543,3042
44,7,3693,7692,1744,2735,8045
41,8,2101,319,282,940,14893
47,10,542,9141,111,5368,8240
58,4,4378,4952,1588,17101,7619
56,7,1809,8330,1183,5049,13566
49,2,3156,540,1196,15079,14433
27,20,4449,7510,154,16074,674
46,12,3810,6107,1490,3906,7773
40,3,2902,758,1991,12972,8310
48,6,2375,1092,1114,6075,10496
34,16,1788,5086,586,5420,8577
47,18,2725,5668,600,11173,14855
34,1,4200,8622,1098,3508,14842
59,14,2379,137,139,1556,5445
35,11,3287,4139,2223,18565,12189
35,7,964,732,2278,571,11227
45,15,2292,439,323,5468,8916
34,10,917,9515,1243,8966,7952
30,3,2843,8932,1353,3054,6539
46,2,4056,4974,200,5534,4693
43,12,1030,8319,876,23582,11731
37,18,4537,2589,1176,1260,863
36,11,2088,4057,350,21541,5886
31,10,1607,8030,915,3512,1449
26,4,46,3608,1314,14473,2259
54,10,4433,1529,1510,21000,4960
56,6,1678,8173,2237,6300,4640
50,5,3155,2253,2195,16701,4321
50,18,4786,5104,823,23814,13244
36,7,4366,630,1386,3048,4602
45,15,4095,3237,1772,3823,14676
30,17,1844,6489,1547,4209,2328
41,14,486,6671,28,8470,2063
44,18,3786,7894,254,3081,4946
46,5,3353,4380,164,6412,14812
51,5,3957,5915,759,20150,7952
28,3,1492,4758,1870,11109,2362
32,4,2470,3189,2291,15854,8572
44,10,4121,2591,319,14870,2267
47,10,2754,4898,1733,9094,5380
47,9,3550,4159,658,18703,6217
34,7,2235,8852,1645,12317,1462
62,3,4881,5801,2466,9594,3500
36,16,3805,417,2146,7597,12547
26,8,4281,2337,144,11493,13488
37,6,4115,8485,1140,7127,6529
40,16,2324,1261,1392,20082,10248
49,10,4670,6281,1508,24588,12574
36,19,4632,4305,1805,4203,12801
45,10,577,8592,1733,7007,518
30,3,1152,957,2399,12358,12632
45,18,2758,5354,737,5272,2373
35,5,2139,7817,1353,17837,11407
41,17,3053,6078,2054,3810,10479
45,9,3270,5854,1105,17247,9245
55,11,3288,1022,594,13372,5379
46,8,1112,1142,512,5055,10378
36,11,134,4757,2282,16839,5031
36,19,731,868,635,22343,11397
44,5,727,3185,784,9515,14572
44,6,3823,9052,1985,17118,1151
43,2,1351,9659,1020,10832,7617
63,8,4266,8566,408,11911,4000
43,7,800,3349,884,7513,10262
26,10,4179,4209,2288,21550,4180
30,14,2374,9198,347,7588,14462
42,19,386,5383,1998,7997,12501
36,17,4347,1672,1702,6824,14938
41,12,471,5045,1297,18129,13737
38,16,4424,4177,1364,6118,3688
56,7,3500,735,79,20122,6956
44,14,1096,3952,2115,20042,11927
33,18,1764,6846,2479,6156,1318
45,3,2712,8996,626,9112,1755
46,9,2243,7555,1988,6624,7105
42,10,1555,2697,324,1002,8868
26,12,4674,5030,460,18588,10561
36,8,190,8064,1644,12206,8724
49,20,98,5062,258,2822,238
32,11,4497,7044,2002,1809,2317
50,3,1759,3285,1958,19887,12380
47,16,2625,9729,430,15529,1316
44,12,2370,1093,1769,16250,8767
43,7,4644,8907,1610,6284,8390
35,5,2829,9331,359,2964,4783
45,11,1900,167,733,15457,6782
52,17,1198,5824,390,9879,8554
40,1,1209,204,1495,16001,5021
45,16,2357,2819,1091,19475,14354
60,9,2377,9173,2156,4973,5123
34,8,3399,1781,2166,867,13090
35,12,3484,1915,1470,11532,486
39,10,3478,8595,1728,13174,9042
52,7,4209,831,308,18585,10367
50,5,1859,1431,38,9344,8238
51,4,1355,1094,1931,3575,9975
44,8,4603,8176,1024,22378,10200
45,9,884,6046,2216,4246,1242
37,14,4935,4025,868,19524,12904
31,19,1294,4069,233,16303,9151
39,14,900,7579,1821,6689,10880
44,7,2662,6725,1018,14103,11532
24,2,528,9751,995,8616,4240
34,3,4912,4621,408,8074,14600
42,1,4070,3500,2327,11478,13325
43,14,4314,6293,451,6678,1524
56,6,1524,9659,1049,6035,5777
26,1,2954,2840,1542,21102,9177
38,16,1612,4767,1490,17101,489
45,20,4334,1858,546,19236,7043
42,4,600,7746,448,15960,10228
35,13,877,8406,1893,3822,8872
44,14,2271,5990,635,12192,14562
45,17,991,9042,223,4293,1559
49,14,1083,2804,120,14120,12674
42,14,2165,3009,502,392,3912
37,14,3374,5892,908,3384,4444
55,13,3615,6295,1921,13704,14946
40,19,208,7590,2318,11619,13206
42,4,1669,1296,1861,5457,5105
53,8,1616,7433,1770,3526,4326
28,10,481,8816,2236,18729,5181
35,10,3947,8429,1540,13648,6758
56,19,2248,4633,579,2514,8060
37,3,1680,8017,1052,3033,8591
50,18,1003,1181,2296,23455,4670
54,5,4001,4252,2343,1518,9908
47,14,2884,7735,934,7625,5515
69,9,3059,8691,1822,20293,3955
36,8,1672,3385,355,6607,9293
41,17,1132,7963,413,18551,10314
40,11,2263,4032,1774,15630,8244
47,11,4729,6712,374,17290,3841
31,17,485,321,865,3828,4770
40,6,659,5041,2049,18096,596
41,1,1232,5580,903,14461,14111
41,3,2862,2001,862,24101,2321
44,4,616,9637,2472,14954,6102
38,1,2800,4779,1419,11203,9717
53,16,943,8365,34,8269,37
34,19,472,1609,2334,11603,11236
40,7,2787,3642,748,8508,2212
48,19,2977,1692,977,12741,8474
39,10,1368,9144,1650,17152,8513
38,7,2297,2787,1680,17701,12822
33,7,3105,4520,164,2936,11929
46,6,4309,3541,2094,12409,11673
53,17,2691,2382,257,24824,11243
31,10,3273,7267,945,15952,12133
53,10,1836,2162,753,18994,5314
48,17,2953,2918,845,16947,6366
39,14,438,4840,1007,24088,2583
38,16,1992,7014,1119,5752,3182
58,20,3009,1906,1270,20833,7771
50,20,2114,4208,2395,10997,5525
34,3,826,3479,1207,10054,5723
48,4,410,7512,411,588,8463
33,8,539,8018,139,2228,8551
41,15,2842,8817,1811,12718,386
26,4,2210,9817,2051,14586,2626
39,19,4722,5693,528,11979,6845
44,8,750,9211,2396,24930,9039
57,19,2527,6757,588,754,12628
31,13,3161,9546,458,7797,11781
51,14,1535,6298,1413,21605,5251
34,2,3180,342,417,5509,11850
48,6,3522,2741,140,15225,6291
53,15,1739,2741,936,20963,12585
51,17,2690,5223,1245,15073,12312
44,9,1581,2788,391,3937,14297
44,1,4732,6805,196,15931,3491
40,3,2187,7703,1001,17637,8333
33,11,1089,173,1408,9201,1815
38,2,1649,7998,1088,14810,7140
36,11,3387,6992,1765,21801,14166
26,10,3409,7234,1422,17312,13738
39,15,946,644,1321,18404,7730
35,3,560,3213,557,8761,126
55,15,2664,1261,693,20688,13903
52,19,2192,887,125,2477,3637
21,16,849,9254,2029,4384,78
36,15,798,2749,548,11357,12851
42,3,2040,1782,755,21570,4738
44,9,2821,9772,2158,2833,1755
31,8,3916,6764,2182,7133,212
30,16,3976,1496,1513,6902,8936
30,2,268,9876,1270,7469,3858
70,12,2274,1615,722,13673,14738
52,18,91,1433,739,7449,9505
39,7,4676,491,1467,7181,7761
39,15,314,5400,1167,12249,1726
33,9,2272,9807,2339,8547,9366
44,11,3815,8547,2219,20789,3250
25,10,1075,2850,1022,19503,10393
39,5,2543,8879,2396,18286,4623
42,15,939,3165,1764,19088,6995
56,18,2055,7209,725,12417,932
39,9,3575,5814,932,10102,3040
50,18,98,2302,2116,14396,12199
41,11,3464,4069,1951,23809,11422
42,1,4030,2971,1918,21197,3898
41,12,3769,5869,975,23414,9170
46,9,3546,2,646,10793,8153
48,15,1415,7587,2316,4515,9991
31,20,3900,8314,1467,6026,10487
39,11,1094,1871,1546,21985,942
35,19,1381,1767,1115,5758,1767
52,1,3652,1364,872,12779,12190
37,8,220,6221,2362,20623,1295
51,7,535,7923,1859,13765,7366
41,18,2817,8887,1722,5608,5770
45,17,988,9538,2136,24280,13188
36,6,3606,8172,91,24320,4507
33,17,3992,4112,602,13693,14077
52,6,4720,1953,446,15340,7743
48,20,3987,196,425,4012,8216
53,6,2553,880,1121,19994,5210
48,5,4207,5181,1867,6986,2231
54,13,4363,4921,572,7587,5143
56,5,4561,2227,1761,9019,2473
41,12,2464,2864,2278,3174,2429
50,13,2249,5421,1927,23146,7413
52,11,2669,4594,65,17711,13052
34,11,2228,4204,232,5462,10144
38,4,1353,3077,366,18217,5967
55,15,1116,4531,209,7044,12744
41,18,2509,8719,1599,7091,11875
59,10,3269,8021,1605,11606,5462
27,8,3655,4291,2070,3499,14902
48,17,1174,3553,400,5204,12306
30,16,71,5786,1564,5176,4208
41,12,615,3212,182,16764,87
29,19,197,8124,440,19592,7657
33,9,4042,6138,1852,13339,1368
60,2,1031,8591,504,6164,695
42,10,3295,7167,1713,17452,10703
26,2,2051,6178,2000,371,9471
33,11,1469,8382,290,586,13664
51,9,2110,1494,1038,19900,11652
41,11,3364,3585,2118,5104,1219
42,1,1040,9442,1995,12529,2139
49,6,3995,1008,2482,4966,4683
40,16,674,2152,577,17441,1809
45,2,3009,4542,1954,6609,3435
39,4,2646,4202,1665,14593,9043
56,2,3926,8137,2076,19548,6430
49,4,4866,8086,790,18441,1350
54,7,703,4660,1837,17504,10064
54,17,101,4150,258,3126,12322
45,19,2932,1560,967,9839,3384
38,20,4240,389,1684,1601,5740
36,8,3592,5810,16,6590,8982
46,7,2415,1446,1617,10746,1499
36,6,1817,2203,1501,10673,14881
35,8,287,7778,709,3455,8163
64,10,1881,2874,63,3547,1178
44,11,4561,2918,1054,22877,12892
38,5,1834,8803,1272,17653,1186
43,5,3400,2382,707,18363,10668
48,14,4248,6157,2257,11179,3288
47,18,4042,9018,2147,1151,7293
41,1,3226,6232,417,18812,3568
52,10,4014,7244,810,8046,5878
40,16,4485,4949,216,24900,8600
44,19,3775,3472,645,20349,1833
42,18,3714,2580,2047,18139,13285
42,4,1928,6132,1505,24465,8633
45,3,4749,2017,1639,17496,12167
51,17,554,4221,594,17828,7605
44,16,1233,6931,2173,18464,14474
48,12,3974,9200,97,18485,4000
57,8,3249,5939,2473,12396,11735
30,6,3383,2605,257,4515,5976
42,2,3701,1246,2289,19303,2540
41,6,1096,7928,1067,22628,12134
39,10,2571,5365,1200,11097,4641
47,16,3687,7554,1718,11136,4275
35,4,2387,8816,2076,17582,11105
59,11,3266,275,1418,12299,61
32,14,670,5722,928,12185,12769
53,4,930,9979,985,10736,14993
35,18,1049,2745,191,3595,12616
29,2,1268,3435,533,15909,8698
47,20,3182,5756,1021,24035,7880
32,11,1323,9716,2499,8202,8476
41,15,1884,7693,731,7246,13485
47,4,1464,9006,1946,821,7129
39,11,4688,7543,1721,22214,6041
32,4,4853,4689,1097,12570,2558
42,10,3478,4694,1858,12920,5762
34,5,185,9452,2363,5304,6129
33,15,4874,6352,1915,4846,12831
59,12,2288,9832,2249,14032,11914
34,7,2315,901,2178,21340,8634
52,17,2416,4297,180,12230,12170
42,12,267,4008,516,11884,3696
43,20,4901,6048,1692,3126,11537
34,10,3034,6954,1781,3435,7102
47,20,3981,8846,2211,7927,589
35,10,2475,868,1815,12529,8004
46,8,2299,1356,1653,6614,594
51,10,4609,4965,1322,14076,8854
48,5,2568,6172,2075,16624,13806
48,11,1401,5930,1947,7650,1938
47,10,966,1639,2120,6320,5049
36,11,3034,2269,842,13378,2822
27,14,3345,1673,1506,17703,4795
50,3,4053,3497,1126,17005,14740
43,9,1150,818,1282,13951,14908
39,5,3963,7052,2190,21296,11051
38,1,1687,8270,1345,11814,3653
70,3,1325,3652,2489,5461,8032
42,6,893,1746,406,19079,4366
35,7,1382,1616,2375,6340,9999
44,7,4644,2480,1141,6014,9822
37,19,364,6229,838,20151,7559
35,8,4425,3584,447,21740,6336
42,3,2798,462,1019,16950,7541
33,2,1145,5261,1333,13283,9413
48,12,2127,7444,1204,9582,14412
55,1,4347,3712,29,19800,7691
44,18,2745,4893,311,10601,12122
35,18,4021,9825,1960,12312,12845
54,6,4953,9041,304,7312,10347
52,17,4381,2196,2341,17109,941
50,19,1409,2713,1197,18081,6939
55,3,2810,8153,819,1207,6329
36,11,2610,9148,1173,11729,9827
44,2,1114,423,2321,15541,8625
31,20,235,402,1586,21285,3760
53,14,3788,6429,2119,11513,14381
41,18,4531,4253,1605,17690,9263
36,11,1640,4854,2082,15867,3072
43,15,811,4059,1974,7933,7169
47,13,4447,8230,1884,7147,14903
44,3,3164,9893,2150,11460,3316
50,19,1731,4964,1182,5430,14630
47,12,1691,5660,1558,12787,14654
45,6,2525,4410,2085,19111,14266
53,13,3594,9318,2391,20107,1529
54,11,3549,8813,1414,11051,2806
64,20,284,5708,897,7970,992
58,9,4577,9130,1063,4264,7473
58,18,3372,1316,991,10853,12484
39,9,2074,5498,2260,5087,14507
41,13,4059,5834,1729,19334,6456
44,9,3055,7880,954,5497,8204
50,16,833,9238,1028,13069,6429
43,13,2778,8278,890,1622,245
47,9,3847,220,194,21055,6011
44,17,2090,7512,1328,21189,10428
36,15,855,3742,787,11777,6920
46,12,2790,7735,2047,5657,9329
39,7,2583,1329,16,11768,9336
57,4,3169,8525,1139,12486,5744
49,5,4814,5701,1150,8840,13005
50,6,3190,3782,361,21058,14033
31,8,2033,2102,746,23345,3520
38,12,3075,1824,539,23610,2651
37,16,2804,9179,755,5107,9930
53,7,4164,4217,1468,6734,3647
45,18,53,3100,2288,14080,4586
40,12,591,7348,75,17878,1993
41,15,4739,5654,987,8775,8491
49,14,2172,7879,1572,22037,9321
49,3,402,4239,1718,24360,7813
40,12,4614,1437,95,4422,8344
51,10,519,2389,150,19010,6123
16,13,1013,5200,1441,2066,14104
60,12,927,2125,1844,12848,6124
35,20,3734,2323,2340,16181,418
51,6,3779,3457,121,5248,6068
56,2,3158,8357,925,18302,195
45,3,247,5550,2479,8551,3265
36,1,153,5763,730,11606,12401
37,4,1266,238,171,23937,8906
43,12,2945,2060,2046,12839,8342
32,2,346,2646,1146,15921,3816
52,12,2603,4351,107,11602,11515
47,1,3894,3814,2005,5061,4226
53,13,221,1615,681,4212,660
41,17,3629,9461,1337,3235,14290
56,17,2952,5875,1997,4823,8497
39,8,2621,3345,2376,19491,4827
25,3,4906,9244,1738,2244,6982
38,3,245,6685,2301,13084,9256
33,20,1849,1777,1765,3415,677
53,9,4837,2655,1669,17570,5488
24,1,81,9854,560,6881,4340
34,11,4002,3357,1769,1221,4875
45,2,404,8022,1617,15224,8481
46,16,1983,9007,410,7578,9175
44,6,4953,4217,499,17987,7506
36,11,1416,609,1552,24831,10664
47,19,4683,3408,1833,24136,10439
42,20,4498,3322,2015,16338,4588
41,19,1495,3263,246,20513,8986
50,18,1362,5866,1020,8851,3307
27,15,2906,7664,96,14890,682
47,3,2461,1263,346,6373,9051
25,13,1294,6081,819,15713,12772
48,11,2120,5370,618,6552,6124
51,10,930,1113,422,24080,14256
53,17,2252,6108,519,24754,13839
50,16,3047,5699,11,15298,7828
33,6,1714,9766,2410,15815,6292
64,10,1879,6764,2216,22188,11276
49,10,1059,3134,2453,10026,12546
38,2,364,8479,1374,15675,6424
34,2,3154,1771,570,11179,11476
44,17,4525,4026,988,7364,10925
33,20,3930,6644,1885,14597,7766
44,18,1561,4806,119,16283,5212
48,7,2656,5958,996,4194,1822
45,14,2414,9442,594,22997,10034
27,4,4115,2284,1826,22142,12201
40,8,1002,3797,859,22635,6022
56,17,3219,7293,179,7490,12080
37,5,4098,4576,2374,423,2419
52,10,2025,1429,1329,24168,1449
40,2,4047,3619,1339,15746,11094
57,13,4702,133,1335,7901,7086
42,5,1501,3306,2169,22895,8745
30,5,1749,2545,41,18679,13907
39,14,4827,4877,532,24355,3913
46,1,917,6732,1297,6113,991
45,14,2404,2802,290,14299,12632
43,2,1027,3935,78,1099,11736
39,14,4478,7397,782,21351,13650
52,17,2265,6261,1888,1723,4288
41,19,1540,6850,1363,15951,2064
40,15,452,71,1287,11439,7399
40,12,2866,267,422,4995,13324
40,4,2568,1471,260,1883,3143
47,15,4835,3349,2299,16519,9179
51,3,4050,7817,2374,24279,2085
33,11,4232,6028,2143,23419,6099
41,11,2422,2579,1283,11809,12103
44,18,3012,5549,1539,8666,13445
50,13,4012,71,1135,1718,11527
37,9,2281,2624,1652,17393,8728
49,11,176,8108,263,21982,5806
42,3,1104,3455,1903,12537,7559
52,10,1197,2129,393,14606,13881
56,11,3224,3733,89,6864,5069
31,14,1393,5534,1216,12246,13991
34,15,1739,1824,1100,20460,4936
24,17,1250,8645,411,21630,10385
38,2,2645,163,2173,18228,11341
28,3,1468,9427,2274,14184,6837
27,12,210,7152,922,86,14960
32,9,568,1500,57,14590,140
47,14,715,3447,1091,17838,364
33,11,4210,1138,6,15423,6527
33,3,3618,9162,1117,22293,5099
38,4,3013,8086,2494,17426,3848
28,2,2859,203,1236,7705,2
46,2,2570,5679,1457,13090,2584
58,4,3110,9392,885,15467,5030
54,10,3525,3620,1783,1503,4761
44,9,1631,2916,534,24654,11136
49,6,1633,8496,46,9345,11773
44,1,4339,2494,1541,5142,5178
54,10,3049,654,131,13106,13603
40,4,4110,8775,2400,595,4826
46,5,2358,1329,1763,13949,14142
38,20,3456,3387,1508,22757,7318
36,10,3189,5362,298,5466,4534
46,19,3109,7240,384,17619,409
41,18,3529,4883,797,4340,14820
42,6,1860,754,135,20751,14974
32,8,925,6103,2284,16316,11526
43,5,3824,4753,559,20940,10500
34,3,4388,4322,1218,21766,5456
33,8,3775,1266,1703,13307,6914
46,15,3500,9166,1792,14202,5862
45,15,4090,3215,708,19008,2179
48,16,3777,2955,2184,6649,3744
37,16,379,8506,228,14113,7358
49,8,4976,6383,825,11021,12761
29,2,3555,1900,607,2341,163
34,9,587,2687,2378,7222,7252
35,14,640,5696,532,10185,6381
36,10,1464,4153,1982,3317,7162
42,15,4808,2655,434,11000,5072
60,3,54,6472,496,21990,1224
46,19,1880,8344,1424,5104,10341
54,19,1856,4064,706,9914,3622
57,15,1910,696,1343,11186,10406
54,14,770,8363,587,4848,13703
46,17,3258,9948,544,2275,10640
40,15,2378,6126,2114,9420,14032
44,11,2368,125,414,22057,13146
34,16,1585,2195,1287,1773,13457
45,14,1013,5701,1371,11871,6940
36,9,1435,1169,2086,18694,38
52,14,3845,9719,742,21906,6718
45,18,2632,9295,367,3789,9586
51,13,4132,6493,10,12320,13442
42,11,1010,7562,1827,931,2809
44,9,2163,6528,286,23833,1261
31,11,1981,8648,2146,2891,3669
40,7,941,231,311,3780,4595
42,17,2274,316,2383,3832,13353
45,11,241,9108,239,9710,10345
32,5,2948,7283,1657,2538,10612
48,11,2401,495,2461,7648,1669
31,1,1864,569,1456,11973,11412
31,10,310,839,2414,5901,13940
41,1,4932,22,2306,21650,9800
36,14,736,1006,10,23502,10555
42,4,2490,3628,1330,9187,13870
41,20,4596,9036,327,7138,9362
43,8,2805,9552,375,13082,13318
42,14,430,4319,1977,19450,13028
25,9,696,1829,2487,10008,5542
34,8,2708,2171,1731,14097,3361
35,7,1437,2174,727,9802,5048
49,13,2285,8749,315,19400,7350
47,6,1302,8807,76,23653,3616
33,7,4783,4034,1929,13297,5243
50,17,2718,3981,1581,5998,9999
38,8,3124,1568,1558,22982,9278
39,18,1082,5010,822,15118,14467
49,16,366,2920,92,1897,14172
42,5,4943,9223,157,10119,6602
29,10,1189,1379,346,14095,5180
40,19,3277,6310,360,13867,4881
47,15,556,5600,141,16857,805
51,6,849,547,1845,20726,3056
43,4,2362,7148,739,24159,4556
47,1,3206,5023,1168,12722,8210
55,17,838,4276,860,21247,11675
53,14,4101,2694,643,6084,5362
27,17,4600,8578,1032,16655,14516
44,11,1107,5286,556,1255,11638
44,17,1415,9086,199,3696,12095
22,11,2403,4660,535,16172,1812
38,12,377,8930,1858,5365,13147
46,6,3627,3887,2254,22529,11808
50,4,3420,9639,1075,11393,3600
56,17,1377,4639,2371,4176,4319
43,6,2592,1956,24,18225,14092
31,7,1268,396,1939,4747,4650
49,14,458,2857,931,9164,2679
48,10,2618,2298,2268,1122,13543
38,10,1935,4000,1266,23732,10433
70,20,4229,8259,2341,13116,13045
36,18,1583,9774,1340,3169,14514
54,19,808,3650,2168,24822,1293
31,13,4275,5027,2440,14651,7904
47,1,4098,5641,135,2175,2417
32,14,1502,8417,1427,24062,13230
39,12,1833,8050,1422,24983,4027
27,14,3942,4323,2170,15806,1463
55,14,1624,2062,356,22041,12243
31,2,2166,5346,2306,5230,14291
47,3,3967,206,2064,24536,407
43,11,1628,5243,12,23289,390
39,13,2196,3691,742,20522,4510
37,9,1132,9244,660,10274,3373
48,8,3770,1114,235,18447,11071
49,19,2956,6989,1300,19186,14193
39,16,946,9927,1582,24009,3791
53,12,4714,6113,1767,13171,695
27,6,1115,9642,1911,8615,6219
52,18,2931,3412,2159,19600,9649
49,8,1592,8245,46,2507,12490
47,5,1875,1760,2128,22935,5603
36,13,4509,8609,1974,7622,15000
50,18,630,7238,2000,20728,2228
38,9,3457,9550,1657,5198,8392
48,20,492,5502,1953,5127,6096
41,16,769,5722,1113,20123,3054
